,venue_boundaries,venue_highest_runs,venue_boundaries_first_six,venue_avg_wicket,SR,avg,batting_team,bowling_team,BF,runs,_4s,_6s,_30s,_50s,economy,wickets,innings,runs_after_6ovs
1411,32,232,20,5,1.328641975,27.31472081,Delhi Daredevils,Chennai Super Kings,1012.5,1345.25,125.75,56,49.25,49.25,7.734643735,48.66666667,2,59
1412,74,263,40,5,1.284110535,26.79279279,Royal Challengers Bangalore,Mumbai Indians,1158,1487,149,57.5,55.5,55.5,7.500809207,75.75,1,43
1413,74,263,40,5,1.303462127,24.82513661,Mumbai Indians,Royal Challengers Bangalore,2091.2,2725.8,222.4,123.4,109.8,109.8,8.428342123,79,2,40
1414,31,219,21,5,1.257767549,25.6171875,Delhi Daredevils,Rajasthan Royals,869,1093,105.6666667,40.33333333,42.66666667,42.66666667,8.065556529,66,1,62
1415,31,219,21,5,1.414219474,28.59375,Rajasthan Royals,Delhi Daredevils,647,915,89,41,32,32,7.628116455,68.2,2,79
1416,36,232,19,5,1.313574661,28.39119804,Chennai Super Kings,Kolkata Knight Riders,2946.666667,3870.666667,359.3333333,154,136.3333333,136.3333333,7.561686219,105.25,1,57
1417,36,232,19,5,1.292379213,23.95076923,Kolkata Knight Riders,Chennai Super Kings,1505.75,1946,194.25,76.5,81.25,81.25,7.734643735,48.66666667,2,56
1418,39,245,21,6,1.387865252,36.73399015,Kings XI Punjab,Mumbai Indians,2686.5,3728.5,310.5,227.5,101.5,101.5,7.911349899,89,1,49
1419,39,245,21,6,1.307125307,24.82666667,Mumbai Indians,Kings XI Punjab,949.6666667,1241.333333,121,50,50,50,7.345760673,67,2,39
1420,32,232,20,5,1.240127728,27.09534884,Royal Challengers Bangalore,Chennai Super Kings,3131.666667,3883.666667,389.3333333,127,143.3333333,143.3333333,8.475750577,29,1,47
1421,32,232,20,5,1.299459892,27.01039501,Chennai Super Kings,Royal Challengers Bangalore,3332.666667,4330.666667,394,174.3333333,160.3333333,160.3333333,8.107044199,108,2,42
1422,63,231,38,5,1.323177677,23.70918367,Delhi Daredevils,Sunrisers Hyderabad,1170.666667,1549,140,68.66666667,65.33333333,65.33333333,7.547757756,106,1,60
1423,63,231,38,5,1.234652115,29.83516484,Sunrisers Hyderabad,Delhi Daredevils,2199,2715,307,58.5,91,91,8.515209125,30.5,2,61
1424,25,189,16,5,1.297650131,24.12621359,Mumbai Indians,Kolkata Knight Riders,957.5,1242.5,130.5,42.5,51.5,51.5,7.622823268,88.6,1,56
1425,25,189,16,5,1.274863554,26.44339623,Kolkata Knight Riders,Mumbai Indians,1649,2102.25,202.5,82.5,79.5,79.5,7.911349899,89,2,47
1426,39,245,21,6,1.262592649,27.27777778,Rajasthan Royals,Kings XI Punjab,1652.75,2086.75,196.25,68.25,76.5,76.5,7.23901829,78.25,1,45
1427,39,245,21,6,1.349961919,30.21306818,Kings XI Punjab,Rajasthan Royals,1969.5,2658.75,236,140.25,88,88,8.218102508,51,2,34
1428,63,231,38,5,1.252710148,30.12393162,Sunrisers Hyderabad,Royal Challengers Bangalore,1875.666667,2349.666667,250.3333333,57,78,78,8.356589147,64,1,38
1429,63,231,38,5,1.235286689,26.72404372,Royal Challengers Bangalore,Sunrisers Hyderabad,2639.333333,3260.333333,324,96.66666667,122,122,7.547757756,106,2,55
1430,32,205,18,5,1.255703831,27.00925926,Rajasthan Royals,Kings XI Punjab,1548.666667,1944.666667,198.6666667,55,72,72,8.029202841,72.25,1,63
1431,32,205,18,5,1.337916371,28.26047904,Kings XI Punjab,Rajasthan Royals,1411,1887.8,164.6,101.4,66.8,66.8,8.218102508,51,2,33
1432,36,232,19,5,1.281643472,25.95973154,Mumbai Indians,Kolkata Knight Riders,2012,2578.666667,240,100,99.33333333,99.33333333,7.813557229,90,1,47
1433,36,232,19,5,1.305238468,24.33527697,Kolkata Knight Riders,Mumbai Indians,1598.75,2086.75,206.25,89.25,85.75,85.75,7.736404572,81,2,47
1434,31,219,21,5,1.331437052,27.74742268,Delhi Daredevils,Sunrisers Hyderabad,1010.75,1345.75,125.5,56,48.5,48.5,7.547757756,106,1,38
1435,31,219,21,5,1.252710148,30.12393162,Sunrisers Hyderabad,Delhi Daredevils,1875.666667,2349.666667,250.3333333,57,78,78,8.081665332,52.5,2,51
1436,32,205,18,5,1.299459892,27.01039501,Chennai Super Kings,Rajasthan Royals,3332.666667,4330.666667,394,174.3333333,160.3333333,160.3333333,8.128122681,44.6,1,55
1437,32,205,18,5,1.268820186,26.99705015,Rajasthan Royals,Chennai Super Kings,1803.25,2288,213.25,75,84.75,84.75,7.504958678,93.25,2,57
1438,39,245,21,6,1.303683909,23.79790941,Kolkata Knight Riders,Kings XI Punjab,1746.333333,2276.666667,229.6666667,93.66666667,95.66666667,95.66666667,7.591563939,74,1,59
1439,39,245,21,6,1.36723417,32.01048951,Kings XI Punjab,Kolkata Knight Riders,2232,3051.666667,261.3333333,174,95.33333333,95.33333333,7.655350236,65.5,2,58
1440,31,219,21,5,1.331437052,27.74742268,Delhi Daredevils,Royal Challengers Bangalore,1010.75,1345.75,125.5,56,48.5,48.5,8.107044199,108,1,44
1441,31,219,21,5,1.316876291,28.28629032,Royal Challengers Bangalore,Delhi Daredevils,2663.5,3507.5,323.75,128.75,124,124,8.45443196,39.75,2,58
1442,32,232,20,5,1.252710148,30.12393162,Sunrisers Hyderabad,Chennai Super Kings,1875.666667,2349.666667,250.3333333,57,78,78,8.066603235,38,1,29
1443,32,232,20,5,1.280826558,25.9862543,Chennai Super Kings,Sunrisers Hyderabad,2952,3781,343,162,145.5,145.5,7.180177891,112.5,2,53
1444,25,189,16,5,1.297650131,24.12621359,Mumbai Indians,Rajasthan Royals,957.5,1242.5,130.5,42.5,51.5,51.5,7.892512392,52.25,1,51
1445,25,189,16,5,1.244170984,28.25,Rajasthan Royals,Mumbai Indians,1544,1921,198,52.66666667,68,68,7.736404572,81,2,51
1446,39,245,21,6,1.334163741,29.67758186,Kings XI Punjab,Royal Challengers Bangalore,1766.2,2356.4,210.6,120.6,79.4,79.4,8.428342123,79,1,47
1447,39,245,21,6,1.232986502,27.31775701,Royal Challengers Bangalore,Kings XI Punjab,3556,4384.5,437.5,125.5,160.5,160.5,7.575967285,88.5,2,66
1448,36,232,19,5,1.257567212,27.64049587,Rajasthan Royals,Kolkata Knight Riders,1773,2229.666667,227.6666667,64,80.66666667,80.66666667,7.68,69.25,1,68
1449,36,232,19,5,1.305238468,24.33527697,Kolkata Knight Riders,Rajasthan Royals,1598.75,2086.75,206.25,89.25,85.75,85.75,7.797276853,34.66666667,2,51
1450,25,189,16,5,1.29451433,24.76923077,Mumbai Indians,Kings XI Punjab,1542.2,1996.4,183.6,81,80.6,80.6,8.428333888,63,1,60
1451,25,189,16,5,1.350121273,32.85763889,Kings XI Punjab,Mumbai Indians,2336.333333,3154.333333,275,176.6666667,96,96,7.736404572,81,2,57
1452,74,263,40,5,1.316876291,28.28629032,Royal Challengers Bangalore,Sunrisers Hyderabad,2663.5,3507.5,323.75,128.75,124,124,7.413447312,88.25,1,44
1453,74,263,40,5,1.252710148,30.12393162,Sunrisers Hyderabad,Royal Challengers Bangalore,1875.666667,2349.666667,250.3333333,57,78,78,8.168872661,92.75,2,56
1454,31,219,21,5,1.333675038,27.97849462,Delhi Daredevils,Chennai Super Kings,1300.666667,1734.666667,161.3333333,72,62,62,7.787359716,68,1,39
1455,31,219,21,5,1.280826558,25.9862543,Chennai Super Kings,Delhi Daredevils,2952,3781,343,162,145.5,145.5,8.502698535,42.75,2,44
1456,32,205,18,5,1.213380282,25.09223301,Rajasthan Royals,Royal Challengers Bangalore,1420,1723,175.6666667,43,68.66666667,68.66666667,8.067160494,85.75,1,45
1457,32,205,18,5,1.312583925,28.62970711,Royal Challengers Bangalore,Rajasthan Royals,3475.333333,4561.666667,423.3333333,163.3333333,159.3333333,159.3333333,8.255739796,45.25,2,55
1458,63,231,38,5,1.214067944,28.29949239,Sunrisers Hyderabad,Kolkata Knight Riders,2296,2787.5,316.5,57,98.5,98.5,7.740532433,89.8,1,60
1459,63,231,38,5,1.303683909,23.79790941,Kolkata Knight Riders,Sunrisers Hyderabad,1746.333333,2276.666667,229.6666667,93.66666667,95.66666667,95.66666667,7.547757756,106,2,66
1460,31,219,21,5,1.362058527,25.46792453,Delhi Daredevils,Mumbai Indians,1238.75,1687.25,151.5,77.25,66.25,66.25,7.576984763,68.75,1,46
1461,31,219,21,5,1.307125307,24.82666667,Mumbai Indians,Delhi Daredevils,949.6666667,1241.333333,121,50,50,50,8.46124031,38.2,2,57
1462,32,232,20,5,1.315002022,29.03571429,Kings XI Punjab,Chennai Super Kings,1978.4,2601.6,221.4,131.4,89.6,89.6,7.418100224,38.5,1,29
1463,32,232,20,5,1.278410246,24.04780115,Chennai Super Kings,Kings XI Punjab,1967.6,2515.4,224,91.6,104.6,104.6,8.428333888,63,2,33
1464,25,189,16,5,1.214793282,26.17865429,Sunrisers Hyderabad,Chennai Super Kings,1857.6,2256.6,226,57,86.2,86.2,7.957538995,45.33333333,1,47
1465,25,189,16,5,1.298195322,26.85444744,Chennai Super Kings,Sunrisers Hyderabad,3069.8,3985.2,340,162.4,148.4,148.4,7.57626271,116,2,33
1466,36,232,19,5,1.290810925,23.44807692,Kolkata Knight Riders,Rajasthan Royals,1889.2,2438.6,240.8,92.6,104,104,8.179235712,56.33333333,1,46
1467,36,232,19,5,1.237596201,26.33449477,Rajasthan Royals,Kolkata Knight Riders,2035.666667,2519.333333,235.6666667,76.66666667,95.66666667,95.66666667,7.736762098,109.25,2,51
1468,36,232,19,5,1.244733687,26.52554745,Sunrisers Hyderabad,Kolkata Knight Riders,2919.5,3634,392.5,88,137,137,7.68,69.25,1,45
1469,36,232,19,5,1.373759647,23.2173913,Kolkata Knight Riders,Sunrisers Hyderabad,907,1246,123.6666667,64.66666667,53.66666667,53.66666667,7.662276576,85,2,67
1470,25,189,16,5,1.235870125,28.89156627,Sunrisers Hyderabad,Chennai Super Kings,1940.333333,2398,256.6666667,56,83,83,7.957538995,45.33333333,1,42
1471,25,189,16,5,1.313574661,28.39119804,Chennai Super Kings,Sunrisers Hyderabad,2946.666667,3870.666667,359.3333333,154,136.3333333,136.3333333,7.368908578,143,2,35
1472,31,219,21,5,1.28094477,27.63601533,Mumbai Indians,Delhi Capitals,2815.5,3606.5,330,145.5,130.5,130.5,7.910161361,65.75,1,57
1473,31,219,21,5,1.2545676,28.74418605,Delhi Capitals,Mumbai Indians,2463,3090,354.5,70.5,107.5,107.5,7.392872356,86,2,48
1474,36,232,19,5,1.22768847,26.76435045,Royal Challengers Bangalore,Kolkata Knight Riders,2405.333333,2953,294,84.33333333,110.3333333,110.3333333,7.242653233,63,1,42
1475,36,232,19,5,1.295584343,24.41207349,Kolkata Knight Riders,Royal Challengers Bangalore,1435.8,1860.2,182.6,76.4,76.2,76.2,7.398249453,61.66666667,2,37
1476,32,205,18,5,1.287043466,26.63218391,Mumbai Indians,Rajasthan Royals,2400.333333,3089.333333,295,116.6666667,116,116,7.986445273,70.2,1,46
1477,32,205,18,5,1.232609905,27.01219512,Rajasthan Royals,Mumbai Indians,2396,2953.333333,273.3333333,83,109.3333333,109.3333333,7.381588716,95.2,2,60
1478,31,219,21,5,1.36200495,30.31680441,Kings XI Punjab,Delhi Capitals,2020,2751.25,227.5,152.25,90.75,90.75,8.037037037,57,1,50
1479,31,219,21,5,1.244470833,28.61433447,Delhi Capitals,Kings XI Punjab,2245.666667,2794.666667,299.6666667,74.66666667,97.66666667,97.66666667,7.572345498,57.4,2,60
1480,63,231,38,5,1.338659058,23.57788945,Kolkata Knight Riders,Sunrisers Hyderabad,876.25,1173,114.75,54.75,49.75,49.75,7.462638172,96,1,61
1481,63,231,38,5,1.369082342,36.98181818,Sunrisers Hyderabad,Kolkata Knight Riders,2228.5,3051,297,114.5,82.5,82.5,7.516281914,70.6,2,72
1482,74,263,40,5,1.312583925,28.62970711,Royal Challengers Bangalore,Chennai Super Kings,3475.333333,4561.666667,423.3333333,163.3333333,159.3333333,159.3333333,8.025477707,55.5,1,49
1483,74,263,40,5,1.291899184,25.78580171,Chennai Super Kings,Royal Challengers Bangalore,2717.833333,3511.166667,299.8333333,141.6666667,136.1666667,136.1666667,7.682781097,95.66666667,2,32
1484,32,205,18,5,1.204837781,27.7699115,Rajasthan Royals,Delhi Capitals,2604.5,3138,314.5,67,113,113,7.717073171,83,1,52
1485,32,205,18,5,1.2545676,28.74418605,Delhi Capitals,Rajasthan Royals,2463,3090,354.5,70.5,107.5,107.5,7.986445273,70.2,2,59
1486,93,246,59,5,1.294214423,31.46666667,Sunrisers Hyderabad,Chennai Super Kings,2431.333333,3146.666667,294.6666667,108.6666667,100,100,7.114645461,113.5,1,54
1487,93,246,59,5,1.313574661,28.39119804,Chennai Super Kings,Sunrisers Hyderabad,2946.666667,3870.666667,359.3333333,154,136.3333333,136.3333333,7.456647399,99,2,49
1488,74,263,40,5,1.312583925,28.62970711,Royal Challengers Bangalore,Kings XI Punjab,3475.333333,4561.666667,423.3333333,163.3333333,159.3333333,159.3333333,8.791330645,57,1,70
1489,74,263,40,5,1.36723417,32.01048951,Kings XI Punjab,Royal Challengers Bangalore,2232,3051.666667,261.3333333,174,95.33333333,95.33333333,8.107752545,86.5,2,68
1490,36,232,19,5,1.280093755,24.42811502,Kolkata Knight Riders,Rajasthan Royals,1493.25,1911.5,183.75,68.25,78.25,78.25,7.886328725,36,1,32
1491,36,232,19,5,1.232609905,27.01219512,Rajasthan Royals,Kolkata Knight Riders,2396,2953.333333,273.3333333,83,109.3333333,109.3333333,7.689486553,56.4,2,55
1492,93,246,59,5,1.27894913,27.59205776,Mumbai Indians,Chennai Super Kings,1992,2547.666667,232,105.6666667,92.33333333,92.33333333,7.114645461,113.5,1,45
1493,93,246,59,5,1.271499051,25.34341906,Chennai Super Kings,Mumbai Indians,2635,3350.4,305.6,130.4,132.2,132.2,7.369900027,110.25,2,40
1494,32,205,18,5,1.2924206,30.95151515,Sunrisers Hyderabad,Rajasthan Royals,2634.333333,3404.666667,312.3333333,115.3333333,110,110,8.448613377,53.25,1,51
1495,32,205,18,5,1.181871863,27.79861111,Rajasthan Royals,Sunrisers Hyderabad,1693.5,2001.5,211,40.5,72,72,7.335662381,83.8,2,60
1496,31,219,21,5,1.244470833,28.61433447,Delhi Capitals,Royal Challengers Bangalore,2245.666667,2794.666667,299.6666667,74.66666667,97.66666667,97.66666667,7.919921556,84.25,1,59
1497,31,219,21,5,1.312583925,28.62970711,Royal Challengers Bangalore,Delhi Capitals,3475.333333,4561.666667,423.3333333,163.3333333,159.3333333,159.3333333,7.74702787,66.5,2,64
1498,36,232,19,5,1.292751982,28.5375,Kolkata Knight Riders,Mumbai Indians,883,1141.5,110,45.5,40,40,7.297829812,103.75,1,50
1499,36,232,19,5,1.285184204,26.64285714,Mumbai Indians,Kolkata Knight Riders,1886.5,2424.5,230.25,94,91,91,6.940834142,55,2,41
1500,63,231,38,5,1.341793257,30.05394191,Sunrisers Hyderabad,Kings XI Punjab,2699,3621.5,347,130,120.5,120.5,7.499723094,71.5,1,77
1501,63,231,38,5,1.36723417,32.01048951,Kings XI Punjab,Sunrisers Hyderabad,2232,3051.666667,261.3333333,174,95.33333333,95.33333333,7.21707565,102,2,44
1502,74,263,40,5,1.301116802,25.86811352,Royal Challengers Bangalore,Rajasthan Royals,1488.625,1936.875,178.5,69,74.875,74.875,8.466754967,43.4,1,62
1503,74,263,40,5,1.308678501,25.03773585,Rajasthan Royals,Royal Challengers Bangalore,1014,1327,98.5,60,53,53,8.068779258,77.5,2,41
1504,93,246,59,5,1.313574661,28.39119804,Chennai Super Kings,Delhi Capitals,2946.666667,3870.666667,359.3333333,154,136.3333333,136.3333333,7.754504059,71,1,27
1505,93,246,59,5,1.28190709,28.96685083,Delhi Capitals,Chennai Super Kings,2045,2621.5,271.25,81.75,90.5,90.5,7.114645461,113.5,2,59
1506,25,189,16,5,1.287043466,26.63218391,Mumbai Indians,Sunrisers Hyderabad,2400.333333,3089.333333,295,116.6666667,116,116,7.024101146,75,1,44
1507,25,189,16,5,1.238029861,24.20805369,Sunrisers Hyderabad,Mumbai Indians,1456.75,1803.5,158.75,57.75,74.5,74.5,7.334386519,119.3333333,2,59
1508,25,189,16,5,1.194620253,23.59375,Sunrisers Hyderabad,Mumbai Indians,1053.333333,1258.333333,109.6666667,40,53.33333333,53.33333333,7.370185773,136,3,8
1509,25,189,16,5,1.444516971,20.11818182,Mumbai Indians,Sunrisers Hyderabad,1532,2213,144,146.5,110,110,6.342969777,88,4,9
1510,90,240,61,5,1.377758793,31.62091503,Kings XI Punjab,Kolkata Knight Riders,1755.75,2419,204.25,140.25,76.5,76.5,6.940834142,55,1,41
1511,90,240,61,5,1.292751982,28.5375,Kolkata Knight Riders,Kings XI Punjab,883,1141.5,110,45.5,40,40,7.553229241,78.5,2,62
1512,31,219,21,5,1.214885954,24.94366197,Rajasthan Royals,Delhi Capitals,971.8333333,1180.666667,109.6666667,34.66666667,47.33333333,47.33333333,7.802398629,84.33333333,1,30
1513,31,219,21,5,1.28190709,28.96685083,Delhi Capitals,Rajasthan Royals,2045,2621.5,271.25,81.75,90.5,90.5,8.139049826,28.4,2,46
1514,74,263,40,5,1.216833406,22.74390244,Sunrisers Hyderabad,Royal Challengers Bangalore,1532.666667,1865,166,59,82,82,8.045479553,101.6666667,1,52
1515,74,263,40,5,1.306872573,27.51140684,Royal Challengers Bangalore,Sunrisers Hyderabad,2214.6,2894.2,268,104,105.2,105.2,7.040286859,93.66666667,2,49
1516,90,240,61,5,1.313574661,28.39119804,Chennai Super Kings,Kings XI Punjab,2946.666667,3870.666667,359.3333333,154,136.3333333,136.3333333,7.521763708,69.5,1,42
1517,90,240,61,5,1.387865252,36.73399015,Kings XI Punjab,Chennai Super Kings,2686.5,3728.5,310.5,227.5,101.5,101.5,7.514193025,138,2,68
1518,25,189,16,5,1.292751982,28.5375,Kolkata Knight Riders,Mumbai Indians,883,1141.5,110,45.5,40,40,7.358703312,101,1,49
1519,25,189,16,5,1.28094477,27.63601533,Mumbai Indians,Kolkata Knight Riders,2815.5,3606.5,330,145.5,130.5,130.5,7.472778036,60.75,2,46
1520,93,246,59,5,1.28682521,27.68677043,Chennai Super Kings,Mumbai Indians,2764.75,3557.75,331.25,138.25,128.5,128.5,7.17563206,87.2,1,32
1521,93,246,59,5,1.291579594,26.6,Mumbai Indians,Chennai Super Kings,2033.75,2626.75,246.75,103.75,98.75,98.75,7.114645461,113.5,2,44
1522,30,206,18,5,1.216833406,22.74390244,Sunrisers Hyderabad,Delhi Capitals,1532.666667,1865,166,59,82,82,7.802398629,84.33333333,1,54
1523,30,206,18,5,1.2545676,28.74418605,Delhi Capitals,Sunrisers Hyderabad,2463,3090,354.5,70.5,107.5,107.5,7.024101146,75,2,55
1524,30,206,18,5,1.243427741,28.16118421,Delhi Capitals,Chennai Super Kings,1721.25,2140.25,229.5,58,76,76,7.394688978,95.33333333,1,41
1525,30,206,18,5,1.302570586,28.2283105,Chennai Super Kings,Delhi Capitals,2373,3091,291,131.5,109.5,109.5,7.802398629,84.33333333,2,42
1526,63,231,38,5,1.291579594,26.6,Mumbai Indians,Chennai Super Kings,2033.75,2626.75,246.75,103.75,98.75,98.75,7.394688978,95.33333333,1,45
1527,63,231,38,5,1.313574661,28.39119804,Chennai Super Kings,Mumbai Indians,2946.666667,3870.666667,359.3333333,154,136.3333333,136.3333333,7.345672709,117.5,2,53
1528,31,206,18,5,1.267047483,25.5323741,Mumbai Indians,Chennai Super Kings,2100.75,2661.75,246.5,99.5,104.25,104.25,7.849588719,70.75,1,51
1529,31,206,18,5,1.252810116,26.33544304,Chennai Super Kings,Mumbai Indians,2491,3120.75,284.5,122,118.5,118.5,7.776239269,74.66666667,2,37
1530,32,226,18,5,1.283363148,28.46825397,Delhi Capitals,Kings XI Punjab,1677,2152.2,220,69.2,75.6,75.6,8.739726027,40,1,23
1531,32,226,18,5,1.340974699,24.678125,Kings XI Punjab,Delhi Capitals,1177.8,1579.4,142.4,68.4,64,64,7.502118977,92.25,2,35
1532,32,226,18,5,1.361647362,34.5,Kings XI Punjab,Delhi Capitals,1165.5,1587,133.5,71.5,46,46,8.091872792,72,3,2
1533,32,226,18,5,1.456687457,30.46376812,Delhi Capitals,Kings XI Punjab,1443,2102,186,103,69,69,8.735356387,83,4,3
1534,32,226,18,5,1.218181818,24.79,Royal Challengers Bangalore,Sunrisers Hyderabad,1017.5,1239.5,127.5,41.5,50,50,7.472133891,69.6,1,53
1535,32,226,18,5,1.294214423,31.46666667,Sunrisers Hyderabad,Royal Challengers Bangalore,2431.333333,3146.666667,294.6666667,108.6666667,100,100,7.682781097,95.66666667,2,48
1536,39,245,21,6,1.275224647,26.0052356,Rajasthan Royals,Chennai Super Kings,1298.333333,1655.666667,135.3333333,58.33333333,63.66666667,63.66666667,7.742998353,35,1,54
1537,39,245,21,6,1.268345043,26.41869919,Chennai Super Kings,Rajasthan Royals,2562,3249.5,312,140.5,123,123,8.221612726,55,2,53
1538,31,206,18,5,1.287043466,26.63218391,Mumbai Indians,Kolkata Knight Riders,2400.333333,3089.333333,295,116.6666667,116,116,7.227375282,53,1,59
1539,31,206,18,5,1.293326157,21.58383234,Kolkata Knight Riders,Mumbai Indians,1393.5,1802.25,176.5,64.75,83.5,83.5,7.733861571,64.75,2,33
1540,32,226,18,5,1.2545676,28.74418605,Delhi Capitals,Chennai Super Kings,2463,3090,354.5,70.5,107.5,107.5,7.768421053,27.33333333,1,36
1541,32,226,18,5,1.263603733,27.16358025,Chennai Super Kings,Delhi Capitals,2321.666667,2933.666667,276.3333333,118,108,108,7.740825688,51,2,34
1542,32,226,18,5,1.307784791,28.07096774,Kings XI Punjab,Royal Challengers Bangalore,1663.5,2175.5,198.5,85.5,77.5,77.5,7.682781097,95.66666667,1,50
1543,32,226,18,5,1.327847725,29.96420582,Royal Challengers Bangalore,Kings XI Punjab,2017.4,2678.8,233.8,105,89.4,89.4,8.427652733,35,2,40
1544,31,206,18,5,1.294214423,31.46666667,Sunrisers Hyderabad,Kolkata Knight Riders,2431.333333,3146.666667,294.6666667,108.6666667,100,100,7.216944801,69.33333333,1,40
1545,31,206,18,5,1.293326157,21.58383234,Kolkata Knight Riders,Sunrisers Hyderabad,1393.5,1802.25,176.5,64.75,83.5,83.5,7.47294751,72.66666667,2,52
1546,39,245,21,6,1.307784791,28.07096774,Kings XI Punjab,Rajasthan Royals,1663.5,2175.5,198.5,85.5,77.5,77.5,8.293890675,60.66666667,1,60
1547,39,245,21,6,1.317595715,27.11020408,Rajasthan Royals,Kings XI Punjab,1680.333333,2214,190.3333333,83.33333333,81.66666667,81.66666667,8.529761905,27.5,2,69
1548,32,226,18,5,1.33293698,21.42038217,Kolkata Knight Riders,Rajasthan Royals,841,1121,109,51,52.33333333,52.33333333,8.447058824,48.75,1,42
1549,32,226,18,5,1.290992542,26.34894614,Rajasthan Royals,Kolkata Knight Riders,2178.75,2812.75,256.25,103.25,106.75,106.75,7.216944801,69.33333333,2,39
1550,31,206,18,5,1.369082342,36.98181818,Sunrisers Hyderabad,Delhi Capitals,2228.5,3051,297,114.5,82.5,82.5,8.258250393,53.5,1,38
1551,31,206,18,5,1.244470833,28.61433447,Delhi Capitals,Sunrisers Hyderabad,2245.666667,2794.666667,299.6666667,74.66666667,97.66666667,97.66666667,7.47294751,72.66666667,2,34
1552,32,226,18,5,1.218181818,24.79,Royal Challengers Bangalore,Mumbai Indians,1017.5,1239.5,127.5,41.5,50,50,7.733861571,64.75,1,59
1553,32,226,18,5,1.291579594,26.6,Mumbai Indians,Royal Challengers Bangalore,2033.75,2626.75,246.75,103.75,98.75,98.75,7.715475364,21,2,35
1554,32,226,18,5,1.444516971,20.11818182,Mumbai Indians,Royal Challengers Bangalore,1532,2213,144,146.5,110,110,8.114671164,22,3,7
1555,32,226,18,5,1.359553381,31.6871345,Royal Challengers Bangalore,Mumbai Indians,3985.5,5418.5,452.5,220.5,171,171,7.370185773,136,4,11
